file,x,y,facing,edge,wall,fraction,off_fwd_mm,off_left_mm
run_001.png,0,0,N,front,0,0.0000,5.9,5.9
run_001.png,0,0,N,back,1,0.5616,5.9,5.9
run_001.png,0,0,N,left,1,0.4509,5.9,5.9
run_001.png,0,0,N,right,1,0.4755,5.9,5.9
run_001.png,0,0,N,right:back,1,0.4930,5.9,5.9
run_001.png,0,0,N,right:front,0,0.0000,5.9,5.9
run_001.png,0,0,N,right:right,0,0.0000,5.9,5.9
run_003.png,0,1,N,front,0,0.0000,,1.2
run_003.png,0,1,N,back,0,0.0000,,1.2
run_003.png,0,1,N,left,1,0.4544,,1.2
run_003.png,0,1,N,right,0,0.0013,,1.2
run_003.png,0,1,N,right:back,0,0.0000,,1.2
run_003.png,0,1,N,right:front,0,0.0000,,1.2
run_003.png,0,1,N,right:right,0,0.0000,,1.2
run_005.png,0,2,N,front,1,0.4223,4.7,-3.5
run_005.png,0,2,N,back,0,0.0000,4.7,-3.5
run_005.png,0,2,N,left,1,0.4579,4.7,-3.5
run_005.png,0,2,N,right,0,0.0000,4.7,-3.5
run_005.png,0,2,N,right:back,0,0.0000,4.7,-3.5
run_005.png,0,2,N,right:front,1,0.5041,4.7,-3.5
run_005.png,0,2,N,right:right,1,0.8622,4.7,-3.5
run_007.png,1,2,N,front,1,0.4298,-3.5,
run_007.png,1,2,N,back,0,0.0000,-3.5,
run_007.png,1,2,N,left,0,0.0000,-3.5,
run_007.png,1,2,N,right,1,0.5049,-3.5,
run_007.png,1,2,N,left:back,0,0.0000,-3.5,
run_007.png,1,2,N,left:front,1,0.4803,-3.5,
run_007.png,1,2,N,left:left,1,0.8148,-3.5,
run_007.png,1,2,N,right:back,0,0.0000,-3.5,
run_007.png,1,2,N,right:front,1,0.6008,-3.5,
run_007.png,1,2,N,right:right,1,0.9121,-3.5,
run_009.png,1,1,N,front,0,0.0000,,
run_009.png,1,1,N,back,0,0.0000,,
run_009.png,1,1,N,left,0,0.0000,,
run_009.png,1,1,N,right,0,0.0000,,
run_009.png,1,1,N,left:back,0,0.0000,,
run_009.png,1,1,N,left:front,0,0.0000,,
run_009.png,1,1,N,left:left,1,0.8301,,
run_009.png,1,1,N,right:back,0,0.0000,,
run_009.png,1,1,N,right:front,0,0.0000,,
run_009.png,1,1,N,right:right,1,0.8324,,
run_011.png,2,1,N,front,0,0.0000,,-5.9
run_011.png,2,1,N,back,0,0.0000,,-5.9
run_011.png,2,1,N,left,0,0.0000,,-5.9
run_011.png,2,1,N,right,1,0.4550,,-5.9
run_011.png,2,1,N,left:back,0,0.0000,,-5.9
run_011.png,2,1,N,left:front,0,0.0000,,-5.9
run_011.png,2,1,N,left:left,0,0.0000,,-5.9
run_013.png,2,2,N,front,1,0.4366,,
run_013.png,2,2,N,back,0,0.0000,,
run_013.png,2,2,N,left,1,0.4844,,
run_013.png,2,2,N,right,1,0.9755,,
run_013.png,2,2,N,left:back,0,0.0011,,
run_013.png,2,2,N,left:front,1,0.4916,,
run_013.png,2,2,N,left:left,0,0.0000,,
