file,x,y,facing,edge,wall,fraction,off_fwd_mm,off_left_mm
run_000.png,0,0,N,front,0,0.0017,,3.5
run_000.png,0,0,N,back,1,0.9991,,3.5
run_000.png,0,0,N,left,1,0.4411,,3.5
run_000.png,0,0,N,right,1,0.4751,,3.5
run_000.png,0,0,N,right:back,1,0.9943,,3.5
run_000.png,0,0,N,right:front,0,0.0000,,3.5
run_000.png,0,0,N,right:right,0,0.0000,,3.5
run_001.png,0,1,N,front,0,0.0015,,0.0
run_001.png,0,1,N,back,0,0.0000,,0.0
run_001.png,0,1,N,left,1,0.4543,,0.0
run_001.png,0,1,N,right,0,0.0018,,0.0
run_001.png,0,1,N,right:back,0,0.0003,,0.0
run_001.png,0,1,N,right:front,0,0.0000,,0.0
run_001.png,0,1,N,right:right,0,0.0000,,0.0
run_002.png,0,2,N,front,1,0.4290,8.2,-5.9
run_002.png,0,2,N,back,0,0.0000,8.2,-5.9
run_002.png,0,2,N,left,1,0.4574,8.2,-5.9
run_002.png,0,2,N,right,0,0.0388,8.2,-5.9
run_002.png,0,2,N,right:back,0,0.0000,8.2,-5.9
run_002.png,0,2,N,right:front,1,0.4975,8.2,-5.9
run_002.png,0,2,N,right:right,1,0.0419,8.2,-5.9
run_003.png,1,2,N,front,1,0.4352,-3.5,
run_003.png,1,2,N,back,0,0.0000,-3.5,
run_003.png,1,2,N,left,0,0.0518,-3.5,
run_003.png,1,2,N,right,1,0.0487,-3.5,
run_003.png,1,2,N,left:back,0,0.0004,-3.5,
run_003.png,1,2,N,left:front,1,0.4887,-3.5,
run_003.png,1,2,N,left:left,1,0.8307,-3.5,
run_003.png,1,2,N,right:back,0,0.0005,-3.5,
run_003.png,1,2,N,right:front,1,0.0067,-3.5,
run_003.png,1,2,N,right:right,1,1.0000,-3.5,
